user_id,item_id,rating,title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
22409,0440235936,9,Reinventing Romeo,Connie Lane,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440235936.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235936.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235936.01.LZZZZZZZ.jpg
1903,0060928069,7,"How Could You Do That?! : Abdication of Character, Courage, and Conscience, The",Laura C. Schlessinger,1997,Quill,http://images.amazon.com/images/P/0060928069.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060928069.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060928069.01.LZZZZZZZ.jpg
116836,0394555287,7,Trump : The Art of the Deal,DONALD J. TRUMP,1987,Random House,http://images.amazon.com/images/P/0394555287.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394555287.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394555287.01.LZZZZZZZ.jpg
56959,188301073X,10,All Wired Up,Mark Lareau,2000,Interweave Press,http://images.amazon.com/images/P/188301073X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/188301073X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/188301073X.01.LZZZZZZZ.jpg
204909,0446530077,5,Find Me,Rosie O'Donnell,2002,Warner Books,http://images.amazon.com/images/P/0446530077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446530077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446530077.01.LZZZZZZZ.jpg
167156,042513525X,10,Hideaway,Dean R. Koontz,1992,Berkley Publishing Group,http://images.amazon.com/images/P/042513525X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042513525X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042513525X.01.LZZZZZZZ.jpg
149198,0345353145,9,Sphere,MICHAEL CRICHTON,1988,Ballantine Books,http://images.amazon.com/images/P/0345353145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345353145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345353145.01.LZZZZZZZ.jpg
95909,0671000381,6,COURTNEY LOVE: THE QUEEN OF NOISE,Melissa Rossi,1996,Pocket,http://images.amazon.com/images/P/0671000381.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671000381.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671000381.01.LZZZZZZZ.jpg
269653,006440630X,9,The Midwife's Apprentice (Trophy Newbery),Karen Cushman,1996,HarperTrophy,http://images.amazon.com/images/P/006440630X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006440630X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006440630X.01.LZZZZZZZ.jpg
38034,0446610542,8,The Bachelor (Warner Books Contemporary Romance),Carly Phillips,2002,Warner Forever,http://images.amazon.com/images/P/0446610542.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446610542.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446610542.01.LZZZZZZZ.jpg
24641,0802130208,5,A Confederacy of Dunces (Evergreen Book),John Kennedy Toole,1987,Grove Press,http://images.amazon.com/images/P/0802130208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802130208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802130208.01.LZZZZZZZ.jpg
258534,0688178502,7,Why I'm Like This: True Stories,Cynthia Kaplan,2002,William Morrow &amp; Company,http://images.amazon.com/images/P/0688178502.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688178502.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688178502.01.LZZZZZZZ.jpg
248064,0446353205,9,The Charm School,Nelson DeMille,1989,Warner Books,http://images.amazon.com/images/P/0446353205.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446353205.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446353205.01.LZZZZZZZ.jpg
124536,2070301028,8,Quelqu'un d'autre,Tonino Benacquista,2003,Gallimard,http://images.amazon.com/images/P/2070301028.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070301028.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070301028.01.LZZZZZZZ.jpg
193529,0425166619,5,Toxin,Robin Cook,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425166619.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425166619.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425166619.01.LZZZZZZZ.jpg
242157,0345362489,6,Diamond Mask (Galactic Milieu Trilogy),Julian May,1995,Del Rey Books,http://images.amazon.com/images/P/0345362489.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345362489.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345362489.01.LZZZZZZZ.jpg
237275,0446679763,9,The Red Hat Society(TM) : Fun and Friendship After Fifty,Sue Ellen Cooper,2004,Warner Books,http://images.amazon.com/images/P/0446679763.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446679763.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446679763.01.LZZZZZZZ.jpg
231237,0670894605,10,The Secret Life of Bees,Sue Monk Kidd,2002,Viking Books,http://images.amazon.com/images/P/0670894605.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670894605.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670894605.01.LZZZZZZZ.jpg
11676,0060938455,10,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2002,Perennial,http://images.amazon.com/images/P/0060938455.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060938455.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060938455.01.LZZZZZZZ.jpg
135149,0064407675,9,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,1999,HarperCollins,http://images.amazon.com/images/P/0064407675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064407675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064407675.01.LZZZZZZZ.jpg
93705,0553578693,5,The Next Accident,LISA GARDNER,2002,Bantam,http://images.amazon.com/images/P/0553578693.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553578693.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553578693.01.LZZZZZZZ.jpg
56307,0312983271,9,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312983271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312983271.01.LZZZZZZZ.jpg
23768,0684867621,6,The Girl Who Loved Tom Gordon : A Novel,Stephen King,1999,Scribner,http://images.amazon.com/images/P/0684867621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684867621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684867621.01.LZZZZZZZ.jpg
141902,0895773759,10,ABC's of the Bible,Reader's Digest,1991,Putnam Pub Group,http://images.amazon.com/images/P/0895773759.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0895773759.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0895773759.01.LZZZZZZZ.jpg
185359,3442247292,6,Das Lied von Eis und Feuer 1. Die Herren von Winterfell.,George R. R. Martin,1997,Goldmann,http://images.amazon.com/images/P/3442247292.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442247292.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442247292.01.LZZZZZZZ.jpg
23571,0877017883,10,Griffin &amp; Sabine: An Extraordinary Correspondence,Nick Bantock,1991,Chronicle Books,http://images.amazon.com/images/P/0877017883.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877017883.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877017883.01.LZZZZZZZ.jpg
69078,0394574745,9,"All the Pretty Horses (Border Trilogy, Vol 1)",Cormac McCarthy,1992,Alfred A. Knopf,http://images.amazon.com/images/P/0394574745.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394574745.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394574745.01.LZZZZZZZ.jpg
243592,0609609254,8,The Art of the Moment: Simple Ways to Get the Most from Life,Veronique Vienne,2002,Clarkson N Potter Publishers,http://images.amazon.com/images/P/0609609254.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609609254.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609609254.01.LZZZZZZZ.jpg
136551,0812550706,9,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,http://images.amazon.com/images/P/0812550706.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812550706.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812550706.01.LZZZZZZZ.jpg
55492,0842329242,9,Nicolae: The Rise of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,http://images.amazon.com/images/P/0842329242.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329242.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329242.01.LZZZZZZZ.jpg
259248,0060175400,10,The Poisonwood Bible,Barbara Kingsolver,1999,HarperCollins,http://images.amazon.com/images/P/0060175400.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060175400.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060175400.01.LZZZZZZZ.jpg
276521,0786918187,8,"The Floodgate (Forgotten Realms: Counselors &amp; Kings, Book 2)",Elaine Cunningham,2001,Wizards of the Coast,http://images.amazon.com/images/P/0786918187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786918187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786918187.01.LZZZZZZZ.jpg
75028,0385720955,6,The Blind Assassin,Margaret Atwood,2001,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385720955.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385720955.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385720955.01.LZZZZZZZ.jpg
2033,0886775043,5,Horse Fantastic,Martin Harry Greenberg,1991,Daw Books,http://images.amazon.com/images/P/0886775043.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886775043.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886775043.01.LZZZZZZZ.jpg
95359,0553274503,8,Flowers for Algernon (Bantam Classic),DANIEL KEYES,1984,Bantam,http://images.amazon.com/images/P/0553274503.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553274503.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553274503.01.LZZZZZZZ.jpg
26813,0156012197,10,The Little Prince,Antoine de Saint-ExupÃ©ry,2000,Harvest Books,http://images.amazon.com/images/P/0156012197.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156012197.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156012197.01.LZZZZZZZ.jpg
131837,1879371111,8,All the Weyrs of Pern,Anne McCaffrey,1992,Publishing Mills,http://images.amazon.com/images/P/1879371111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1879371111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1879371111.01.LZZZZZZZ.jpg
155122,1551668785,8,Final Stand,Helen Myers,2002,Mira,http://images.amazon.com/images/P/1551668785.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551668785.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551668785.01.LZZZZZZZ.jpg
75591,042510429X,10,The Third Deadly Sin,Lawrence Sanders,2001,Berkley Publishing Group,http://images.amazon.com/images/P/042510429X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042510429X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042510429X.01.LZZZZZZZ.jpg
241666,0061006696,4,Spill,Les Standiford,1993,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0061006696.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061006696.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061006696.01.LZZZZZZZ.jpg
241527,0380789019,6,Neverwhere,Neil Gaiman,1998,Avon,http://images.amazon.com/images/P/0380789019.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380789019.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380789019.01.LZZZZZZZ.jpg
212923,0932664814,6,The French Paradox &amp; Drinking for Health,Gene Ford,1993,Wine Appreciation Guild,http://images.amazon.com/images/P/0932664814.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0932664814.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0932664814.01.LZZZZZZZ.jpg
209220,0373223412,8,"Killing Her Softly  (Dangerous Men) (Harlequin Intrigue, No 341)",Tina Vasilos,1995,Harlequin,http://images.amazon.com/images/P/0373223412.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373223412.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373223412.01.LZZZZZZZ.jpg
165791,0451191013,6,The Regulators,Stephen King,2002,Signet Book,http://images.amazon.com/images/P/0451191013.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451191013.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451191013.01.LZZZZZZZ.jpg
95393,0312291639,7,The Nanny Diaries: A Novel,Emma McLaughlin,2003,St. Martin's Griffin,http://images.amazon.com/images/P/0312291639.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312291639.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312291639.01.LZZZZZZZ.jpg
235105,0877956324,10,Glitz,Elmore Leonard,1985,Arbor House Pub Co,http://images.amazon.com/images/P/0877956324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877956324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877956324.01.LZZZZZZZ.jpg
147847,0590463845,5,Tough to Tackle,Matt Christopher,0,Scholastic Inc,http://images.amazon.com/images/P/0590463845.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590463845.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590463845.01.LZZZZZZZ.jpg
34300,1552782964,9,Last Summer at Barebones,Diane Baker Mason,2002,McArthur &amp; Company,http://images.amazon.com/images/P/1552782964.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1552782964.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1552782964.01.LZZZZZZZ.jpg
162001,0553213199,7,The Mill on the Floss (Bantam Classic),George Eliot,1990,Bantam Books,http://images.amazon.com/images/P/0553213199.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553213199.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553213199.01.LZZZZZZZ.jpg
137336,0307301451,10,Disney's the Lion King (Little Golden Book),Justine Korman,1994,Random House Childrens Books,http://images.amazon.com/images/P/0307301451.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307301451.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307301451.01.LZZZZZZZ.jpg
157723,0375501851,9,White Teeth,Zadie Smith,2000,Random House,http://images.amazon.com/images/P/0375501851.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375501851.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375501851.01.LZZZZZZZ.jpg
238889,0812550706,10,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,http://images.amazon.com/images/P/0812550706.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812550706.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812550706.01.LZZZZZZZ.jpg
236097,0140039589,5,Watership Down,Richard Adams,1974,Penguin Books,http://images.amazon.com/images/P/0140039589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140039589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140039589.01.LZZZZZZZ.jpg
275175,155874262X,10,Chicken Soup for the Soul (Chicken Soup for the Soul),Jack Canfield,1993,Health Communications,http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg
16106,0671027360,10,Angels &amp; Demons,Dan Brown,2001,Pocket Star,http://images.amazon.com/images/P/0671027360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027360.01.LZZZZZZZ.jpg
257327,0399133038,9,Just Another Kid,Torey L. Hayden,1988,Putnam Pub Group,http://images.amazon.com/images/P/0399133038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399133038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399133038.01.LZZZZZZZ.jpg
182506,0525945296,8,"The Gift of a Year: How to Give Yourself the Most Meaningful, Satisfying, and Pleasurable Year of Your Life",Mira Kirshenbaum,1999,Dutton Books,http://images.amazon.com/images/P/0525945296.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525945296.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525945296.01.LZZZZZZZ.jpg
187646,0761122745,10,Non Campus Mentis: World History According to College Students,Anders Henriksson,2001,Workman Publishing,http://images.amazon.com/images/P/0761122745.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0761122745.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0761122745.01.LZZZZZZZ.jpg
86612,067169507X,6,SEAT OF THE SOUL,Gary Zukav,1990,Free Press,http://images.amazon.com/images/P/067169507X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067169507X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067169507X.01.LZZZZZZZ.jpg
270513,0920663796,10,Voyages of Hope: The Saga of the Bride-Ships,Peter Johnson,2002,"Horsdal &amp; Schubart Publishers, Ltd.",http://images.amazon.com/images/P/0920663796.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0920663796.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0920663796.01.LZZZZZZZ.jpg
210481,055356921X,10,The Strange Files of Fremont Jones (Fremont Jones Mysteries (Paperback)),Dianne Day,1996,Bantam,http://images.amazon.com/images/P/055356921X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055356921X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055356921X.01.LZZZZZZZ.jpg
132601,038072541X,6,Hit Man,Lawrence Block,1999,HarperTorch,http://images.amazon.com/images/P/038072541X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038072541X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038072541X.01.LZZZZZZZ.jpg
11676,0380002930,5,Watership Down,Richard Adams,1976,Avon,http://images.amazon.com/images/P/0380002930.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380002930.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380002930.01.LZZZZZZZ.jpg
11676,0765341972,6,The Mothman Prophecies,John A. Keel,2002,Tor Books,http://images.amazon.com/images/P/0765341972.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765341972.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765341972.01.LZZZZZZZ.jpg
90232,2290301388,8,Les Saintes ChÃ?Â©ries,Nicole de Buron,1999,J'ai lu,http://images.amazon.com/images/P/2290301388.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2290301388.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2290301388.01.LZZZZZZZ.jpg
208019,059060323X,8,"The Karate Class Mystery (Hello Reader (Level 4, No 5))",Elizabeth Levy,1996,Scholastic,http://images.amazon.com/images/P/059060323X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/059060323X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/059060323X.01.LZZZZZZZ.jpg
161373,0399149260,9,Final Justice,W. E. B. Griffin,2003,Putnam Publishing Group,http://images.amazon.com/images/P/0399149260.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399149260.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399149260.01.LZZZZZZZ.jpg
227276,0142003727,7,Revenge of the Middle-Aged Woman,Elizabeth Buchan,2003,Penguin USA (Paper),http://images.amazon.com/images/P/0142003727.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142003727.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142003727.01.LZZZZZZZ.jpg
98391,0060509546,9,Tropic of Night,Michael Gruber,2003,William Morrow,http://images.amazon.com/images/P/0060509546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060509546.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060509546.01.LZZZZZZZ.jpg
51370,0399146180,7,McNally's Folly: An Archy McNally Novel,Vincent Lardo,2000,Putnam Publishing Group,http://images.amazon.com/images/P/0399146180.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399146180.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399146180.01.LZZZZZZZ.jpg
14618,8421618024,7,Lirios de Agua Para Diosa,Juana Aurora Mayoral,1998,Bruno Gmunder Verlag Gmbh,http://images.amazon.com/images/P/8421618024.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8421618024.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8421618024.01.LZZZZZZZ.jpg
52159,0446612790,7,2nd Chance,James Patterson,2003,Warner Vision,http://images.amazon.com/images/P/0446612790.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446612790.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446612790.01.LZZZZZZZ.jpg
146266,0967619947,7,Way Under Contract: A Florida Story,Charles Sobczak,2000,"Indigo Press, LC (FL)",http://images.amazon.com/images/P/0967619947.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0967619947.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0967619947.01.LZZZZZZZ.jpg
138518,0684874350,7,ANGELA'S ASHES,Frank McCourt,1996,Scribner,http://images.amazon.com/images/P/0684874350.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684874350.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684874350.01.LZZZZZZZ.jpg
11676,0440474655,10,Sadako and the Thousand Paper Cranes,Eleanor Coerr,1979,Yearling,http://images.amazon.com/images/P/0440474655.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440474655.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440474655.01.LZZZZZZZ.jpg
135400,0060185775,6,Orange Crush: A Novel,Tim Dorsey,2001,William Morrow &amp; Company,http://images.amazon.com/images/P/0060185775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060185775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060185775.01.LZZZZZZZ.jpg
26535,0373077203,5,"Prince Joe (Tall Dark And Dangerous) (Silhouette Intimate Moments, No 720)",Suzanne Brockmann,1996,Silhouette,http://images.amazon.com/images/P/0373077203.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373077203.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373077203.01.LZZZZZZZ.jpg
224525,0842329129,10,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers,http://images.amazon.com/images/P/0842329129.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329129.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329129.01.LZZZZZZZ.jpg
261603,0380718510,4,A Sudden Wild Magic,Diana Wynne Jones,1994,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380718510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380718510.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380718510.01.LZZZZZZZ.jpg
28594,0553572938,4,Star Wars: Children of the Jedi (Star Wars (Random House Paperback)),Barbara Hambly,1996,Bantam,http://images.amazon.com/images/P/0553572938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553572938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553572938.01.LZZZZZZZ.jpg
106280,0445006072,5,President Is a Lot Smarter Than You,G B Trudeau,0,Warner Books> C/o Little Br,http://images.amazon.com/images/P/0445006072.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0445006072.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0445006072.01.LZZZZZZZ.jpg
50143,1550744151,6,Angels Turn Their Backs,Margaret Buffie,1998,Kids Can Press,http://images.amazon.com/images/P/1550744151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1550744151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1550744151.01.LZZZZZZZ.jpg
53590,0330332775,8,Bridget Jones's Diary,Helen Fielding,1997,Picador (UK),http://images.amazon.com/images/P/0330332775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330332775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330332775.01.LZZZZZZZ.jpg
71183,0395924812,6,Angry Candy,Harlan Ellison,1998,Houghton Mifflin Co,http://images.amazon.com/images/P/0395924812.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395924812.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395924812.01.LZZZZZZZ.jpg
259114,0943575931,10,"The Works of Philo: Complete and Unabridged, New Updated Edition",C.D. Yonge,1993,Hendrickson Publishers,http://images.amazon.com/images/P/0943575931.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0943575931.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0943575931.01.LZZZZZZZ.jpg
221445,0671704591,3,Hollywood Wives,Jackie Collins,1987,Pocket,http://images.amazon.com/images/P/0671704591.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671704591.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671704591.01.LZZZZZZZ.jpg
120090,0439064872,9,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic,http://images.amazon.com/images/P/0439064872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439064872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439064872.01.LZZZZZZZ.jpg
163319,3770133757,7,Kreativ schreiben. Handwerk und Techniken des ErzÃ?Â¤hlens.,Fritz Gesing,1994,DUMONT Literatur und Kunst Verlag,http://images.amazon.com/images/P/3770133757.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3770133757.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3770133757.01.LZZZZZZZ.jpg
114865,0091077702,9,Devil and All His Works,Dennis Wheatley,1971,Hutchinson,http://images.amazon.com/images/P/0091077702.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0091077702.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0091077702.01.LZZZZZZZ.jpg
189835,0930323750,5,King Midas: With Selected Sentences in American Sign Language,Nathaniel Hawthorne,1990,Gallaudet University Press,http://images.amazon.com/images/P/0930323750.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0930323750.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0930323750.01.LZZZZZZZ.jpg
252848,0316781010,9,Fortune's Rocks: A Novel,Anita Shreve,1999,Back Bay Books,http://images.amazon.com/images/P/0316781010.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316781010.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316781010.01.LZZZZZZZ.jpg
148452,0394572343,8,Breathing Lessons,Anne Tyler,1988,Random House Inc,http://images.amazon.com/images/P/0394572343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394572343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394572343.01.LZZZZZZZ.jpg
